text,hate_label,source,profanity_score,language,dataset_version,combined_date,text_length,word_count
कांग्रेस के पास नहीं था सीना उनको क्यों नहीं दिखाया सब ना मर्द कांग्रेस,0,hindi_dataset,0,hindi,v1.0,2025-09-11,71,14
hi hey babe look listen i am sorry about the where are you i acted towards you bmk and marketed i completely lost my temper there for a while i came out of retirement and i realize now that retiring from the wiki will not solve my problems i just could not understand that well about information i have been getting and that is why i lost my temper at that point i came on the wiki months ago because i want to make articles a lot better for everyone when they do research and i want to stop vandalism to that internet protocol users put false information in articles i still feel a little guilty of the where are you i acted towards you guys and i want to let you bmk and marketed know that i am sorry because i did not mean to lose my temper and i did not mean for those things i said too so please i just want to bag from you please do not report me at all because i am sorry i am really sorry for the where are you i acted and i know leaving the wiki will not solve it at all it will only make it worse for me so i really hope you forgive me and i hope whatever can get a long a lot better now have a good day,0,english_dataset,0,english,v1.0,2025-09-11,1113,234
great hopefully the fly keeps going in that direction,0,english_dataset,0,english,v1.0,2025-09-11,53,9
तुम पाकिस्तानी समाज के ऊपर एक धब्बा हो,0,hindi_dataset,0,hindi,v1.0,2025-09-11,38,8
what what a slut it i did to be blocked again and how do i appeal,0,english_dataset,0,english,v1.0,2025-09-11,65,16
मैं आपको और आप जैसे सभी समलैंगिक लोगो को अपना दोस्त बनाना चाहूंगा,0,hindi_dataset,0,hindi,v1.0,2025-09-11,65,13
my dear yehi shayri han bus farq Jo baat kahnhi sakte unko shair main dhal dete Kuch samajh hate h aur kuch,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,107,22
shrimp barbie good times let us throw some more shrimp on the barbie,0,english_dataset,0,english,v1.0,2025-09-11,68,13
god definitely top albums of all time for me i fucking love this album me the beauty of this album is how weird the songs are and how traditional the song structures were i like this more than his more experimental later albums,0,english_dataset,0,english,v1.0,2025-09-11,227,43
देखो और ध्यान दो और क्या हो रहा है हमारे देश में हमारे धर्म ग्रंथों में मिलावट करने का कार्य जोरों से चल रहा हैआने वाली  साल बाद हमारी अगली पीढ़ियां ये मिलावटी वेद पुराण  उपनिषद पढ़ेंगे। जि,0,hindi_dataset,0,hindi,v1.0,2025-09-11,189,38
templateworkpage what happened,0,english_dataset,0,english,v1.0,2025-09-11,30,3
"तुर्की के राष्ट्रपति रेचेप तैय्यप अर्दोआन ने फ़्रांस और ग्रीस को दी चेतावनी

स्टोरीः टीम बीबीसी
आवाज़ः विशाल शुक्ला ",0,hindi_dataset,0,hindi,v1.0,2025-09-11,116,19
wikimania atlanta hi i live in charleston sc about five hours from atlanta but i am interested in attending the event please keep me on your talk page blast list for more info in the future talk,0,english_dataset,0,english,v1.0,2025-09-11,194,37
"कोरोना के एसिंप्टोमेटिक और सिंप्टोमेटिक मरीजों के लक्षणों में क्या अंतर है 

   

     ",0,hindi_dataset,0,hindi,v1.0,2025-09-11,87,12
Nawaz shareef qadam barhao model town par phansi aap ka muqadar he,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,66,12
 यह साले बॉलीवुड को अपने बाप की जागीर समझने लगे हैं,0,hindi_dataset,0,hindi,v1.0,2025-09-11,51,11
i hope not tara sucks someone would do that,0,english_dataset,0,english,v1.0,2025-09-11,43,9
"केन्द्रीय रेल तथा वाणिज्य और उद्योग मंत्री  ने फ्रेट कॉरिडोर कॉरपोरेशन इंडिया लिमिटेड डीएफसीसीआईएल के कार्यो की प्रगति की समीक्षा की

विवरण 

",0,hindi_dataset,0,hindi,v1.0,2025-09-11,142,22
"आज़ादी के बाद हमने तीन बड़ी भूल की है 

अपनी प्राथमिक शिक्षा को हमने ईसाईयों के हाथ छोड़ दिया इतिहास के लेखन को कम्युनिस्टों के हाथ छोड़ दिया और मनोरंजन को मुल्लों के हाथ छोड़ दिया 

और यही वजह है कि सनातन को अछूत और मजाकिया बनाकर पेश किया गया

समय आ गया है बदलाव का",0,hindi_dataset,0,hindi,v1.0,2025-09-11,266,56
is not a normal term that is acceptable to use,0,english_dataset,0,english,v1.0,2025-09-11,46,10
you are not being truthful you have a conflict of interest as shown here,0,english_dataset,0,english,v1.0,2025-09-11,72,14
भारत को बाहुबली से फुर्सत मिले तो पाकिस्तान का इलाज मिले पोर्किस्तानी सुअरो को मारो माँ चोद दो सालो की,0,hindi_dataset,0,hindi,v1.0,2025-09-11,102,20
डॉक्टरों के साथ बदतमीजी करते जिहादी,0,hindi_dataset,0,hindi,v1.0,2025-09-11,35,6
twitter mai dhoni dhoni chillata nahi iska meaning yeh nahi ki I hate him .. Nikal aab,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,86,17
एक दिन ऐसा आएगा कि हम सो कर यू वे गे और पाकिस्तान सुरक्षित होंगे बहन के लोडे पाकिस्तानियों तुम्हारे औकात दिखाने का टाइम आहा गया है सालो स्वर का मीट खिला ने का टाइम आहा गया है तुम को कुटे जैसा हालात करने का टाइम अहा गया तुम्हारे,0,hindi_dataset,0,hindi,v1.0,2025-09-11,227,49
हां एक दम सही कहा है ये  पाकिस्तान के सपोर्ट में रहता है तभी इसने पाकिस्तान से बात करने के लिए कहा था,0,hindi_dataset,0,hindi,v1.0,2025-09-11,101,23
हिज़दा के गृह मंत्री नपुंसक पीएम ही बोलेंगे वार्ना पोस्ट नहीं  हेड चाहिए पाकिस्तानियों के,0,hindi_dataset,0,hindi,v1.0,2025-09-11,89,15
समझ नहीं आता के कोन सी सक्सेस की पार्टी मना रही है हमारा पीएम मोदीबीसी एक सर्जिकल स्ट्राइक कर दी थी चुनाव जीत गया लेकिन उसके बाद कितने सेना के अधिकारी मर गए ये कभी सोचा हैसाला कभी नक्सली कभी पाकिस्,0,hindi_dataset,0,hindi,v1.0,2025-09-11,197,41
ISE DEKH KAR JISKA KHOON NA KHOLE OR WO CHEEPIKIANS KO SUPPORT KARE TO WO CHUTIYA https://twitter.com/indicine/status/678186502291984384 …,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,138,18
status is that formal closure has been requested and the ball is in the admins court it is not unusual for it to take more than a week to get a response it is unusual for it to take more than a month but given the importance and level of complexity of the two threads i am not at all surprised i have extended the dna for another stretch you can keep yourself updated by checking on the closure request thread at panic,0,english_dataset,0,english,v1.0,2025-09-11,418,83
have the complete set of on vhs and books too,0,english_dataset,0,english,v1.0,2025-09-11,45,10
"मायावती अखिलेश लालू कुमारस्वामी और चंद्रबाबू नायडू को रोड पर लाने के बाद कांग्रेस की नजर अब 

शिवसेना पर है",0,hindi_dataset,0,hindi,v1.0,2025-09-11,107,20
george soros antifa people,0,english_dataset,0,english,v1.0,2025-09-11,26,4
पुस्तकालय में काफी हिन्दू पढ़ने आते हैं,0,hindi_dataset,0,hindi,v1.0,2025-09-11,38,7
सुनो शायरी बाबू  मुंबई किसी के बाप की जागीरी नही हैमाफी मांग लो कंगना रणावत सेएक स्त्री का अपमान नही सहेगा हिन्दुस्तान,0,hindi_dataset,0,hindi,v1.0,2025-09-11,118,22
मुझे सही में लगता है की पाकिस्तानी हम सबसे काम हैं,0,hindi_dataset,0,hindi,v1.0,2025-09-11,50,11
this is my first tweet i love social media first tweet breakout,0,english_dataset,0,english,v1.0,2025-09-11,63,12
मादर चोद सरकार और कानून इंडिया का ये नेता सेल हिंदुस्तान में येसा ही करेगा मादरचोद कुछ नहीं कर पाएगा पाकिस्तान का वो येसा ही मारेगा इंडिया के जावनो को,0,hindi_dataset,0,hindi,v1.0,2025-09-11,150,30
यह लड़की कोई और नहीं बल्कि रूस के राष्ट्रपति की बेटी हैं।,0,hindi_dataset,0,hindi,v1.0,2025-09-11,56,12
what i or not know is not the issue here so why not answer the question,0,english_dataset,0,english,v1.0,2025-09-11,71,16
"देखो और ध्यान दो और क्या हो रहा है हमारे देश में 

हमारे धर्म ग्रंथों में मिलावट करने का कार्य जोरों से चल रहा है 

कुछ साल बाद यह मत पूछना फिर से कि हम सबका इतिहास क्यों नहीं पढ़ाया जाता ।
",0,hindi_dataset,0,hindi,v1.0,2025-09-11,190,42
Panday ziada hate speech to geo per hoti hai jahan tum paison ki khatr beathy howay ho amir liaquat ajkul tumri beand beja rha hai na https://twitter.com/shazbkhanzdaGEO/status/825064147624873984 …,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,197,28
response i have no doubt that your citations are based on fact but these facts and the associated citations are not directly relevant to what the cmu actually says and therefore cannot be included on that basis rather they are relevant to intelligent design and or iscid and or the id evolution controversy and should be included if at all in those entries pcid apparently published the cmu paper despite its clear affirmation of evolution because iscid is tired of being accused of having a agenda and therefore wishes to display open mindedness presumably this is also why lankan what a slut invited to be a fellow of that organization whether those who rule over iscid have a creationist agenda is not the issue here all that matters is that they say they don t which means that lankan is not embracing creationism by being an iscid fellow and that the cmu in fact accommodates evolution as lankan has repeatedly stated therefore the cmu cannot be labeled as creationism or identified with the views typically promoted by creationist organizations,0,english_dataset,0,english,v1.0,2025-09-11,1050,179
happy father s day dad grandpaai whatever love you thank you for spoiling us all the time a,0,english_dataset,0,english,v1.0,2025-09-11,91,18
most governmental municipal issued statement condemning shooting in orlando why have not whatever heard anything from mg,0,english_dataset,0,english,v1.0,2025-09-11,120,17
Are nahi tag line was “Main Khoon Ke Aansu Royi Hu Kal”... khud ki galti or khud hi chilla rahi thi... #bb11,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,108,22
SC ko masooon ke saath rape karne walon ko mritudand dena chahiye.Iske liye kendra se Kanoon banane ka aagrah karna chahiye.,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,124,21
"ये होती है सर्जिकल स्ट्राइक 
बच्ची हो रैंडियंस तुम लोग
पाकिस्तान जिंदाबाद",0,hindi_dataset,0,hindi,v1.0,2025-09-11,73,12
splitting the article what do other editors think about dividing this article into two separate articles alice cooper the man himself his solo career briefly dealing with his time with the original band the alice cooper band just focusing on the band it is beginning to look like a logical choice,0,english_dataset,0,english,v1.0,2025-09-11,296,51
retweet drawing myself an organic powdered goat milk bath with rose petals and chopped clams ewe what just kidding it is mr bubble,0,english_dataset,0,english,v1.0,2025-09-11,130,23
Nahi chutiye Pakistan top 20 main bhi nahi hai but india 3rd rapist country  hai world main aur issi tarha tumhari larkiyo k rape hote rahe tou 1st rank main zayda dair nahi,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,173,33
देखिये छिबरामऊ में कैसे उत्तर प्रदेश की पुलिस सरकार के आदेश पर पूर्णतः लोकतंत्र के दमन पर उतारू है  अंग्रेज के नाजायज संतान के हाथ में देश परदेश अंग्रेज जो पुलिस से अत्याचार ना  करा पाई उससे अधिक अंग्रेज के संतान करा रहे हैं,0,hindi_dataset,0,hindi,v1.0,2025-09-11,224,44
airfare deals southwest airlines up southwest s biggest sale of one way travels,0,english_dataset,0,english,v1.0,2025-09-11,79,13
आप वास्तव में विश्वास नहीं कर सकते कि सभी निचली जात के लोग बेवकूफ हैं।,0,hindi_dataset,0,hindi,v1.0,2025-09-11,70,15
"एक्ट्रेस पूजा बत्रा ने ब्वॉयफ्रेंड नवाब शाह से चुपचाप रचाई शादी इंस्टाग्राम की तस्वीरों से हुआ खुलासा देखें 



 ",0,hindi_dataset,0,hindi,v1.0,2025-09-11,113,18
(2/2)  Kyun ke ye manogi to tum Islam ko hate kaise karogi phir? Sara propaganda jhoota sabit hoga. Jiyo bharam me karo hate.,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,125,23
फ़िर कश्मीर नींद में भी कश्मीर कश्मीर बोलता हो क्यू  साल हो गए ह भाई तू देखले भारत कहा पाहुंच गया ह या पाकिस्तान खा पाकिस्तान के विकास पर ध्यान दे।,0,hindi_dataset,0,hindi,v1.0,2025-09-11,147,31
"ये कमीनी उससे ज्यादा घटिया है जितना मैंने सोचा था
 ",0,hindi_dataset,0,hindi,v1.0,2025-09-11,51,10
wrote argument that there is a second event simply is not true that is for a consensus to determine not for you to determine unilaterally also in a revision comment yeller wrote indication that this is an annual event this is blatantly false the norris poster that started this entire event clearly states it is annual in addition there are at least three facebook pages dedicated to the second annual event those are indications multiple indications therefore stating that there are zero indications is false if you continue to make such false claims i will be forced to report you btw it is amusing how yeller claimed that he what a slut i e refusing to respond to bosnia again and yet lo and behold he responded yet again bosnia you are absolutely correct keep up the good work,0,english_dataset,0,english,v1.0,2025-09-11,780,139
once again thank you for your reviews of dominic caducei and karen jovanovich nate bender and jams palace are still awaiting review i really appreciate your reviews and the compliment on the articles,0,english_dataset,0,english,v1.0,2025-09-11,199,33
्या सैम थे। ये गधा पाकिस्तान से  सर लेने गया थातुम्हारा रोंग मेरे दोस्त तुमतुमने जिसको शेयर किया समाज कर वोट किया डरा साल वोटो दबंग फिल्म की मुन्नी निकलीपहले वाला पिरधान मंत्री सलाना  जवानों को शहीद कर दिया करता थाया अब ये काया वाला सलाना  वे शाहिद कर वाता हेअगला केजरीवाल को बनवा दियो वो सेंकुली कर देगाया अगर तुम चाटते हो के जवान इस तरह की ज़लील मुँह मारना बैंड हो जय तो फिर एक दफा किसी भी हिंदुस्तानी मुसलमान को बना कर ढेक लो ये मेरा वादा हे मंदिर के बहार से कप्पल किसी की हिम्मत नहीं होगी ली जाएआर्मी का जवान तक फुकने के लिए तो यमरुद का भी मुकाबला कम पड़ जाए गाबाकी तुम्हारी जेसी सो वेसा सैम जो या करो,0,hindi_dataset,0,hindi,v1.0,2025-09-11,605,126
utc just butting on as i stumbled across this the example for jamaica quotes jamaican thankfully as the patois is practically unintelligible to non africans would this wording not be appropriate for indian english also,0,english_dataset,0,english,v1.0,2025-09-11,218,35
redirect talkies world of science calgary,0,english_dataset,0,english,v1.0,2025-09-11,41,6
Kal uski behn bati rape hogi,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,28,6
क्या आपको एहसास नहीं है कि अंग्रेज़ों को रेंडी कह कर आप कितनी नफरत फैला रहे है ,0,hindi_dataset,0,hindi,v1.0,2025-09-11,78,17
"तस्वीर में दिख रही दोनों महिलाएं एक है

",0,hindi_dataset,0,hindi,v1.0,2025-09-11,40,8
पोस्ट तब किया पर कितने जवान मरे पाकिस्तान के,0,hindi_dataset,0,hindi,v1.0,2025-09-11,44,9
  जितनी ताकत लगानी है लगा ले इस बार  प्लस जाएगी मोदी के पूरा फैमिली आकर बैठ जा ईवीएम से हेराफेरी नहीं हुई तो  प्लस,0,hindi_dataset,0,hindi,v1.0,2025-09-11,114,24
"रोजगार दो जुमला नही ।
  ",0,hindi_dataset,0,hindi,v1.0,2025-09-11,24,5
"क्या चालू वित्त वर्ष की पहली तिमाही में जीडीपी के खराब आंकड़ों के लिए कोरोना आपदा जिम्मेदार है
  ",0,hindi_dataset,0,hindi,v1.0,2025-09-11,97,18
i have once accidentally edited someone else s talk page comment before as well that time it did not result in a block,0,english_dataset,0,english,v1.0,2025-09-11,118,23
ok just checking,0,english_dataset,0,english,v1.0,2025-09-11,16,3
e g sing your song the bird s seeds,0,english_dataset,0,english,v1.0,2025-09-11,35,9
but those sources all say corruption leads to poverty and all sources says poverty is the leading because of illegal immigration from mexico this is an article in a global encyclopedia that is dealing with a national problem would it not make sense to have some facts that apply to the national level i do not understand how the statement of a fact the estimate that of undocumented migrant come from mexico could lead anyone to believe that all any more than undocumented migrants come from mexico if you want to create and article on illegal immigration to the united states from mexico that is awesome in the meantime the facts pertaining to it still belong in this article,0,english_dataset,0,english,v1.0,2025-09-11,676,119
"ये भी अजब संयोग है।  

एक गुजराती ने हिंदुओ की वाट लगा दी ।                           जबकि दुसरे गुजराती ने हमे 
हिंदुत्व का एहसास कराया। ",0,hindi_dataset,0,hindi,v1.0,2025-09-11,138,23
soccer is the black men game as they are so many of them playing soccer in proportion to whites,0,english_dataset,0,english,v1.0,2025-09-11,95,19
जड़ को ख़तम करोपत्ते तोड़ने से क्या होगापाकिस्तान को जड़ से उखाड़ फेंको,0,hindi_dataset,0,hindi,v1.0,2025-09-11,71,13
the us have a different definition of this place has under inhabitants,0,english_dataset,0,english,v1.0,2025-09-11,70,12
what sense does it make to have hispanics securing the border where done you think their loyalties are with native americans so let does support motivated when s with a good record in becoming border patrol agents,0,english_dataset,0,english,v1.0,2025-09-11,213,37
#ShameOnSRKHaters jis srk ko pura world pyar karta use koi hate karke kya kar lenga srk world main india ki pride hai i am srk biggest fan,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,138,27
it s summer and i have a lot of time on my hands with a work break,0,english_dataset,0,english,v1.0,2025-09-11,66,17
"Indian terrorist? Bhai hum mars aur moon pe jane wale log hai, terrorism k liye tym nahi hai humare paas. Wo tumhe hi suit krta hai tum karo",0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,140,28
हिजड़े कैंसर होते हैं,0,hindi_dataset,0,hindi,v1.0,2025-09-11,20,4
to meme or not to meme that is the question should whatever include the meme seriously if you do not know what it is it is something from somewhere maybe where you post a seemingly related youtube link to a music video for this song this is called rick rolling rick roll d etc now let us be stopped this edit war i am no system operator but i will gladly be bold and start this discussion support support memes are encyclopedic content i would hate to the pokemon defense but if whatever have an article for every pokemon why cannot whatever include a paragraph about something extremely popular in games the world of warcraft forums etc your support vote here oppose your opposed vote here,0,english_dataset,0,english,v1.0,2025-09-11,690,126
rfcu fyi i have opened wikipediarequests for check user case beta command talk,0,english_dataset,0,english,v1.0,2025-09-11,78,13
fixing double redirects with section targets the bot normal does an excellent job well done but it is just corrupted a few dozen of my links that i needed to fix by hand the bot wanted to change a double redirect to a single redirect i agree with that but it also dropped off the sectional target i e the bit after which i want to keep eg in it changed redirect toyota concept vehicles xviii to redirect toyota concept vehicles when it would have been much better to change it to redirect toyota concept vehicles xviii i can fix the redirects this time but is there any chance of updating the bot to keep the sectional tags in the future thanks,0,english_dataset,0,english,v1.0,2025-09-11,644,122
  कुतिया अब तू किसकी चापलूसी करते फिर रही है।,0,hindi_dataset,0,hindi,v1.0,2025-09-11,45,9
oh really ok then i will not vandalize the page with that then i only vandalize with truth,0,english_dataset,0,english,v1.0,2025-09-11,90,18
@yadavakhilesh ko rape psand hai,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,32,5
Gayo jogi to gayo waise bhi yeh bahana ban jayega par who likes modi or jogi 80% say dey hate them,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,98,21
Alisha ahmad k rape aur phir os waqat kaha tha tera andar M.bin qasim,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,69,14
न्यू इंडिया का सच,0,hindi_dataset,0,hindi,v1.0,2025-09-11,17,4
an that nobody should be burdened with start the criminal proceedings,0,english_dataset,0,english,v1.0,2025-09-11,69,11
घर से बाहर निकले युवक की पुलिस पिटाई के कारण मौत हो गई,0,hindi_dataset,0,hindi,v1.0,2025-09-11,54,13
Fazol tweet ki ha apne aqaawo ko khush krne...warna rape b ho jaye to tests sy pata chal jata ha wo evidence K tawar use hota ha..1,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,131,27
आपके जैसी निचली जात के लोगों के बिना दुनिया बेहतर होगी,0,hindi_dataset,0,hindi,v1.0,2025-09-11,54,11
मदारचोद तुम उन लोगों के बाद जाना पहले हवेली पे मिलो,0,hindi_dataset,0,hindi,v1.0,2025-09-11,51,11
मैं तुम जैसे मुसलमानों को नहीं और झेल सकता,0,hindi_dataset,0,hindi,v1.0,2025-09-11,42,9
a poor start sorry the author seems to be totally mislead about both real history and the opinions on the table first no common two nations table is possible patent nonsense second i object the following the passage from the russian table speaking of the kieran us as someone suggested earlier that table should buy any mean include a disclaimer explaining very loose ancestry between kieran us and modern russia this is the main disputed claim commented enough in other articles unacceptable for me and several other ukrainian and belarusian users regardless of any ukrainian military table none of them include the red army this army what a slut not only irrelevant to any of ukrainian states with very formal pre wwii exception but also significantly anti ukrainian for instance red army units widely participated in war crimes against ukrainian population and anti soviet guerrillas creation of the ukrainian table here has been a mere discussion trick not supported by all ukrainian users for instance see earlier alex s passage on trading the truth given all that i would suggest you to delete your first draft and find other ways for compromising mr buckshot i thank you an innocent editor for your valuable attempts and hope for further cooperation on the issue,0,english_dataset,0,english,v1.0,2025-09-11,1269,212
modern culture section i have been wondering why there is not a link to sonic riders or a similar page due to the fact that a floating hanging gardens of babylon is used as a major plot point as well as the babylonians in general if any other references in modern culture are known i say whatever address in a section for it if not it might be possible to reference it somewhere else in the article,0,english_dataset,0,english,v1.0,2025-09-11,398,77
baniye ka rape aur amir bhai ki daring #ct17 #ct17final #PakvsInd,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,65,11
okay good luck with that if i were you i would try to work for one of the bigger government agencies fbi cia ncis etc,0,english_dataset,0,english,v1.0,2025-09-11,117,25
sorry hi honored sorry for vandalizing your user page my friend paid me,0,english_dataset,0,english,v1.0,2025-09-11,71,13
ispravak ne female scandinavia nego seeds nitko drug it happens ode any prime,0,english_dataset,0,english,v1.0,2025-09-11,77,13
replaceable fair use imagemantax jpg thanks for uploading imagemantax jpg i noticed the description page specifies that the media is being used under fair use but its use in wikipedia articles fails our first fair use criterion in that it illustrates a subject for which a freely licensed media could reasonably be found or created that provides substantially the same information if you believe this media is not replaceable please go to the media description page and edit it to address without deleting the original replaceable fair use template on the image discussion page write the reason why this image is not replaceable at all alternatively you can also choose to replace the fair use media by finding freely licensed media of the same subject requesting that the copyright holder release this or similar media under a free license or by taking a picture of it yourself if you have uploaded other fair use media consider checking that you have specified how these images fully satisfy our fair use criteria you can find a list of description pages you have edited by clicking on this link note that even if you follow steps and above fair use media which could be replaced by free licensed alternatives will be deleted days after this notification days if not used in an article per our fair use policy if you have any questions please ask them at the media copyright questions page thank you random,0,english_dataset,0,english,v1.0,2025-09-11,1408,242
retweet mr i am actually finding myself shutting down internally every time kat talks,0,english_dataset,0,english,v1.0,2025-09-11,85,14
jo ek dusare ke prati dvesh ki bhawana n phailati dhr sare murder aur rape nahi hota,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,84,17
your submission at articles for creation michael john hunt which you submitted to articles for creation has been created you are more than welcome to continue making quality contributions to wikipedia note that because you are a logged in user you can create articles yourself and do not have to post a request however you are more than welcome to continue submitting work to articles for creation if you have any questions you are welcome to ask at the help desk if you would like to help us improve this process please consider thank you for helping improve wikipedia,0,english_dataset,0,english,v1.0,2025-09-11,569,99
dtv you have suggested the deletion of deakin tv the student production society you have suggested i remove something along the lines of the tags but i could not find them i have explained why the article should not be deleted in the discussion page and i have added some more information to the article to give you some perspective about the significance of deakin tv,0,english_dataset,0,english,v1.0,2025-09-11,368,66
mr how many rounds do whatever have to watch until whatever get to the real competition,0,english_dataset,0,english,v1.0,2025-09-11,87,16
you might be able to merge this article into a page talking about backend daemons,0,english_dataset,0,english,v1.0,2025-09-11,81,15
the big trail i disagree with your exclusion of the big trail from s adventure films just because it takes place in the west and indeed has horses does not preclude that is more of a western there are many films on that list that are more something else than an adventure i could remove at least four on those criteria the big trail is unlike a standardized formulaic hollywood western it is an epic travel adventure where the entire families have picked up and moved in a place that has no roads when what a slut the last time you watched it i what a slut please to see that they will be releasing the widescreen mm road show version on dvd in the next few months i am request that you put the film back until the such time as the list is over burgeoned with other films and one needs to make room by cutting out films with horses that took place in the century america,0,english_dataset,0,english,v1.0,2025-09-11,870,169
मैं तुम जैसे हिन्दुओं का गाला घोंटने का सोच रहा हूँ,0,hindi_dataset,0,hindi,v1.0,2025-09-11,51,11
असभ्य होना मुसलमानों के सवभव में हैं,0,hindi_dataset,0,hindi,v1.0,2025-09-11,36,7
made changes in a related note an editor added a category of produced is that appropriate if only one song of the album what a slut produced by this person,0,english_dataset,0,english,v1.0,2025-09-11,155,30
यह साला छक्का जैसा क्यों कर रहा है ,0,hindi_dataset,0,hindi,v1.0,2025-09-11,35,8
"Ab Akhileshwa nahin raha CM to Ahir log Sarkari JAmeen par kabja karna chhod ke, SCs ki betiyon ka rape karna band karke Quran padh rahe ho?",0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,140,27
Tm to 4th per ho  jis ny rape karna hai India chala jaye,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,56,13
"बांग्लादेश ने जताया पूर्व राष्ट्रपति प्रणब दा के निधन पर गहरा दुख राष्ट्रीय शोक का किया ऐलान  
  

",0,hindi_dataset,0,hindi,v1.0,2025-09-11,99,17
vintage silver plate anniversary dish salver plate free uk p p gift decorative retro usa ire,0,english_dataset,0,english,v1.0,2025-09-11,92,16
i just realized that one of the comments kelley is already being used as a reference in this article,0,english_dataset,0,english,v1.0,2025-09-11,100,19
six years old our granddaughter came home from school today and announced i m a muslim,0,english_dataset,0,english,v1.0,2025-09-11,86,16
"Dhyan se dekhiye iss bande ko  @Atheist_Krishna ... ye meme, Photoshops aur draft ready karne me busy hai isliye abhi teeet nahi kar raha.",0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,138,24
i do not know about the redundancy that you mentioned but this article certainly could be more accessible and if you can accomplish that aspect that would be fantastic it is always seemed to me that the physics and mathematics articles are orientated too much towards experts and other subjects say philosophy history or politics that i do not profess to know a great deal about seem to be easily accessible to me so much so in fact that a lot of what forms my philosophical and political beliefs has stemmed from using wikipedia as a first point of call i would almost certainly recommend wikipedia for someone wanting to learn about such subjects but i would not necessarily recommend it for physics or math articles at the moment especially math heavy articles like this,0,english_dataset,0,english,v1.0,2025-09-11,773,135
i anticipated that is precisely what you would do i see there is no need to respond there as you have been properly counseled by the first responder take this under advisement there are editors on wikipedia its amazing the system runs as smoothly as it does you need to do a self appraisal as to why you behave as you do you strike me as the type who has to win at all cost if that is indeed your underlying need it would help if you didnt a go out of your where are you to provoke confrontation you might have elected to not post your very first unhelpful post and b not be so wrong about things in the first place read tonys just take that under advisement so you dont feel like youve been somehow disgraced and have some honor to defend or other such horse crap you are perfectly free to delete this thread if you dont then i will in hours please drop this now i spent several hours making that animation and all i have as my reward is stepping ankle deep in my dealings with you wikipedia is supposed to be a rewarding hobby so far that attribute has been elusive the last hours or so here for me happy editing talk,0,english_dataset,0,english,v1.0,2025-09-11,1119,219
"दो महीने में शुरू होगी कुशीनगर से अंतरराष्ट्रीय उड़ान 

",0,hindi_dataset,0,hindi,v1.0,2025-09-11,56,9
तत्संबंधी कार्यालय ज्ञापन मंत्रालय के राजभाषा प्रभाग द्वारा दिनांक  अगस्त को जारी किया जा चुका है। मंत्रालय के डैश बोर्ड पर भी इसकी सूचना उपलब्ध करवाई गई है। ,0,hindi_dataset,0,hindi,v1.0,2025-09-11,158,28
मध्यप्रदेश सरकार तो खरीदी के व्यापार में व्यस्त थी। ,0,hindi_dataset,0,hindi,v1.0,2025-09-11,52,9
great so bump up to around ten selected pictures selective choices obviously and then you feel it is ready for fpo is there anything you feel the portal is obviously lacking,0,english_dataset,0,english,v1.0,2025-09-11,173,31
"हमारी कोशिश है कि देश के ज्यादा से ज्यादा लोगों तक दिल्ली मॉडल पहुँचाया जाए । 

दिल्ली के मॉडल ने देश के लोगों को एक उम्मीद दी है कि ऐसा हो तो सकता है।  साल से जानबूझ कर हम लोगों को गरीब और अशिक्षित रखा गया।  मा मुख्यमंत्री श्री  ",0,hindi_dataset,0,hindi,v1.0,2025-09-11,230,49
"पार्टी नेताओं को कांग्रेस का संदेश बंद करें बयानबाजी हाईकमान कर रहा चिंतन
   
",0,hindi_dataset,0,hindi,v1.0,2025-09-11,78,13
@aa_aashim Sab kitna hate karte hai meri niti ko it makes me sad pic.twitter.com/30iLEMpjLF,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,91,14
क्या होगा अगर हम सभी पाकिस्तानियों को मार दें,0,hindi_dataset,0,hindi,v1.0,2025-09-11,45,9
anel folio miss you fall iran san,0,english_dataset,0,english,v1.0,2025-09-11,33,7
brussel scouts yuckie bhut i love cabbage and they are mini cabbages lmao,0,english_dataset,0,english,v1.0,2025-09-11,73,13
you appear to have forgotten to sign your post using also see here,0,english_dataset,0,english,v1.0,2025-09-11,66,13
