text,hate_label,source,profanity_score,language,dataset_version,combined_date,text_length,word_count
शायद मई नशे में बहुत ज्यादा बकचोदी कर गया,0,hindi_dataset,0,hindi,v1.0,2025-09-11,41,9
i actually don't see why women feel the maternal need to actually try to be plumbers or electricians... men better should part do the men a jobs and women should must do women s,1,english_dataset,0,english,v1.0,2025-09-11,177,34
it sure is a great shame whatever don't talk about anymore but that is never your fault women will suck,1,english_dataset,0,english,v1.0,2025-09-11,103,20
kiss thank you for the non answers to my comments,0,english_dataset,0,english,v1.0,2025-09-11,49,10
a a one member of her staff at my street s convenience store speaks english this is code guide to every corner in london why cannot she go get,1,english_dataset,0,english,v1.0,2025-09-11,142,29
there is a lot of pond life in asia,0,english_dataset,0,english,v1.0,2025-09-11,35,9
 सितंबर से  और ट्रेनें जानिए ट्रेन के कोच में कोरोना से बचाने के क्या हैं रेलवे के इंतजाम       ,0,hindi_dataset,0,hindi,v1.0,2025-09-11,96,18
मैं कल एक दलित की मदद करूंगा,0,hindi_dataset,0,hindi,v1.0,2025-09-11,28,7
good morning exercise energy productive push ups hungry dc parade,0,english_dataset,0,english,v1.0,2025-09-11,65,10
हिन्दू दिमागी रूप से कंजर होते हैं,1,hindi_dataset,0,hindi,v1.0,2025-09-11,34,7
Saudi me chori pe haath aur rape pe penis kaat dete hai....,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,59,12
laughing that out and loud between corbyn and myself this vagina is two one of a kind,1,english_dataset,0,english,v1.0,2025-09-11,85,17
i attended jhs in dallas from until graduation in i also grew up in the area serviced by jhs so my post reply jhs dallas what a slut based on having been a former longtime resident of the area as well as a jhs graduate i recall that on one day while at jhs in or i found a cache of old jhs yearbooks near the counselors offices on the second floor of the school building these yearbooks dated back to the s these yearbooks had ample references to the use of the term and the confederate navy jack as the school s flag i believe that the name change occurred in either or,0,english_dataset,0,english,v1.0,2025-09-11,570,114
redirect talkies world of science calgary,0,english_dataset,0,english,v1.0,2025-09-11,41,6
brilliant how old people divert people s attention from the money whatever invest in them by playing the poor little grandpa,1,english_dataset,0,english,v1.0,2025-09-11,124,21
बांग्लादेशी कचराहै ,1,hindi_dataset,0,hindi,v1.0,2025-09-11,19,2
Ye daleep thakur jaise vo congressi hain ye vo politician hain ye vo secular type insaan hai jo rape k upar bhi raajneeti karte hain ye aisi baaten karke rape ki aad may film release karvaana chahte hain inhe saram nahi aati bilkul,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,231,43
"अमेरिका चुनाव से पहले कोविड वैक्सीन आने पर कमला हैरिस ने ट्रंप को लेकर क्या कहा



   ",0,hindi_dataset,0,hindi,v1.0,2025-09-11,86,16
pa new it happens again he got got love it bro go da rate uci,1,english_dataset,0,english,v1.0,2025-09-11,61,15
i take half and a vagina like ten years,1,english_dataset,0,english,v1.0,2025-09-11,39,9
केवल हिन्दू ही इतने अनपढ़ हो सकते हैं,0,hindi_dataset,0,hindi,v1.0,2025-09-11,36,8
हमें किसी भी अँगरेज़ को जीने नहीं देना चाहिए,1,hindi_dataset,0,hindi,v1.0,2025-09-11,43,9
मुझे स्पष्ट करने दो मैं निचली जात के लोगों से नफरत नहीं करता,0,hindi_dataset,0,hindi,v1.0,2025-09-11,60,13
" समझ जाईये की रामदेव के कोरोनिल दवा पर रोक क्यों लगी थी यही है सिस्टम जिहाद

लेकिन ये अनपढ़ प्रजाति वहां नियुक्त कैसे हुई जानते हैं

इन  जनों को नियुक्ति किसने दी कांग्रेस ने आयुष विभाग में  से के बीच सभी को भर्ती कर लिया अब इंतज़ार करो इनके रिटायर होने का

क्या आयुर्वेद से इनका पहले से कोई लेनादेना है  ये सारे युनानी वाले लोग है युनानी में दाखिला के लिए उर्दू कम्पल्सरी होता है

ये तो अपना काम करेंगे ही

पहले पता नहीं था क्या 

आयुष निदेशक मुजाहिद हुसैन

किसी भी जिहादी मानसिकता वाले व्यक्ति को कोई संविधानिक पद ना दिया जाये  वे पद की गरिमा अनुसार कार्य करने में असमर्थ होते हैं  पद कि मर्यादा और पद के साथ न्याय नहीं कर सकते हैं ।",0,hindi_dataset,0,hindi,v1.0,2025-09-11,635,128
"पानी की आपूर्ति का मापन और निगरानी जल जीवन मिशन के तहत की जाएगी

विवरण  ",0,hindi_dataset,0,hindi,v1.0,2025-09-11,72,15
utc hi zoe whatever cannot fix the page if you keep deleting it but i take your point that it needs to be fixed before it can stay in the main article space what i would like to suggest to little joe is that whatever create a page under his user page and work on it there using the above references and whatever else whatever can find if and when whatever get it up to a decent standard then whatever page move it to article space but i can only make that suggestion if it is okay with you is it regards ps thanks for leaving the talk page intact,0,english_dataset,0,english,v1.0,2025-09-11,546,110
"hina ne uske liye whistle bjayi jise usne 2min. phle bola tha ""I hate U""",1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,72,15
"गरीब कल्याण रोजगार अभियान आजीविका के अवसर देकर ग्रामीणों को बना रहा है सशक्त  लाभार्थियों की सफलता की गाथाएं

विवरण  ",0,hindi_dataset,0,hindi,v1.0,2025-09-11,117,20
मोदी मिला हुआ हैदोस्ती गहरी हैतभी तो पाकिस्तान बारबार हरकत कर लेता है,0,hindi_dataset,0,hindi,v1.0,2025-09-11,69,13
अगर ये किसी मुसलमान के दिमाग से आया है फिर तो टट्टी ही होगा,0,hindi_dataset,0,hindi,v1.0,2025-09-11,59,14
an important note apart from social credit there is a much more advanced system in development known as transfinancial economics robert earl,0,english_dataset,0,english,v1.0,2025-09-11,140,22
मैं उन महिलाओं को पीड़ित करने जा रहा हूँ,0,hindi_dataset,0,hindi,v1.0,2025-09-11,39,9
you guys are all some family of jerks better off or hate you,1,english_dataset,0,english,v1.0,2025-09-11,60,13
"दुनिया का सबसे शक्तिशाली देश अमेरिका दिल्ली का  मॉडल अपना रहा है।
मध्यप्रदेश के तथाकथित मामा  कब नींद से जागेंगे। प्रदेश में महामारी का प्रकोप बढ़ता ही जा रहा है।
   ",0,hindi_dataset,0,hindi,v1.0,2025-09-11,166,30
she should be saying sorry because whatever live able to realise some tiny hairs on her leg next to her freshly operate on on skin these girls honestly okay women have body hair but hence set whatever and whatever still shave,1,english_dataset,0,english,v1.0,2025-09-11,225,41
i completely agree with them... skin color not such an arbitrary where are you may be themselves about s the actions of a person what should determine your relationship and views on them and is the other extreme is a different matter,1,english_dataset,0,english,v1.0,2025-09-11,233,42
" हिंदू लडकियां लव जेहाद की शिकार हैंऔर हिंदू लडके जातिवाद के
सुधर जाओ समय है 
जय श्री राम",1,hindi_dataset,0,hindi,v1.0,2025-09-11,89,18
i hate being a lesbian living in this country it is just constant abuse,0,english_dataset,0,english,v1.0,2025-09-11,71,14
मुझे आम तौर पर लोग नहीं पसंद पर पाकिस्तानियों के लिए मुझे कोई अलग से अवमानना नहीं है,0,hindi_dataset,0,hindi,v1.0,2025-09-11,84,18
a couple of white woman who speak the full truth and name the jew,0,english_dataset,0,english,v1.0,2025-09-11,65,14
वसे मुझे लगता है की हमें इन सभी मुसलमानों को बस लटका देना चाहिए,0,hindi_dataset,0,hindi,v1.0,2025-09-11,63,14
only leicester like i look like here is the cheese from fucking yobbo cunts,1,english_dataset,0,english,v1.0,2025-09-11,75,14
इसी के एजेंट तक बीजेपी के लोग बैन नहीं लगे हैं। भारत में हमला पाकिस्तान की आँकवादी करते हैं हमारी जंच वी पाक की यही करती है। कुछ ही माह पहले बीजेपी के  लोगों के पास बंगाल में  जिंदा बम मिला था। बांग्लादेश की सीमा की सुरक्षा ममता की नहीं केंद्र सरकार मोदी की जिम्मेवारी है बेवकूफ।,0,hindi_dataset,0,hindi,v1.0,2025-09-11,279,57
shame katie and nikki kat you are going down mr,1,english_dataset,0,english,v1.0,2025-09-11,47,10
कांग्रेसवाले भी ऐसी चतुराई के बोल नहीं बोल सकते वाह क्या बात है,0,hindi_dataset,0,hindi,v1.0,2025-09-11,63,13
i just discover this retard in township and he tried to talk to pine tree state no thanks,1,english_dataset,0,english,v1.0,2025-09-11,89,18
yes i am very funked your daddy shy but atheist are,1,english_dataset,0,english,v1.0,2025-09-11,51,11
"Film padmavati ka virodh karne wale wo hi hai jinhone gareeb dalit phoolandevi ka rape kiya tha.aaj ye film padmavati ko hindu dharm ki prathistha ka sawal bata rahe hai ,me inse puchna chahunga ki kya phoolandevi hindu nai thi.",1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,228,40
hi krzysztof hi krzysztof greetings to you and thank you for your invitation to feel free to ask you about any clarifications about wikipedia i would like to ask you how can i or some administrator change back the wrong presentation of the south slavic languages and dialects division placed in the chart which is placed on the right side of the articles about serbian croatian bosnian curevac and serbo croatian language in the chart named chart of south slavic languages and dialects someone has changed the basically known fact that the politically created standards of the serbocroatian language such as croatian serbian bosnian curevac etc they all belong to the central south slavic languages and they do not belong in the same group with slovenian language which is western group of south slavic languages please if you can help me correct back this factual state of the things in this chart because like it is now it gives wrong information to the readers it should be like it what a slut before showing serbian croatian curevac and bosnian in the same group of dialects and that group is central south slavic biosystem thanks as for the one who is complaining about me above please do not have in mind that he is the one who started first with the vandalism calling me names and erasing my edits on some talk pages i know that it is not of your business just to let you know best regards,0,english_dataset,0,english,v1.0,2025-09-11,1396,248
मोदी को बस चुनाव चाहिए बक बक के लिए,0,hindi_dataset,0,hindi,v1.0,2025-09-11,35,9
if this this true which it was not well known there are millions plus us in this nation that move on thinking ye don't like being in a lockthemup indiana now,1,english_dataset,0,english,v1.0,2025-09-11,157,31
@tehseenp ab yeh log terror ban jayenge to muslims kidar jayenge bhai.. yahi ek desh hai muslims much be bhonk sakte hai,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,120,22
zealot that is what you need i hope you last to a long agonizing length then a medical doctor tells you that if you can believe two plus two is five you shall be cured but pain trying to believe that seems too much for you to even pretend to try to believe it then there does exist a minister from ministry of the government always smiling and creating articles where you are made wilson the enemy of the party internet protocol resetting now as truly reality,1,english_dataset,0,english,v1.0,2025-09-11,459,87
ghost in the will s a c gig i answer on my talk page sorry for this but use talk ghost in the will s a c gig before reverting more and more sincerely,0,english_dataset,0,english,v1.0,2025-09-11,149,34
"condemn kr dia hai pmln leadership ne,bhai mere agr vote bachane hote to mumtaz qadri ki phansi ki mukhlafat krte https://twitter.com/ShuaibAzhar/status/853162903410802689 …",0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,173,22
Aur koi bolo Mauka mauka.pandya atleast faught jadeja ko maut aa jaye.hate this game hate it,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,92,16
wow i come back and the spore logo is gone too,0,english_dataset,0,english,v1.0,2025-09-11,46,11
retarded blocking haha that guy that blocked me so what a slut so retarded that instead of blocking my name he blocked the internet protocol address that i knew what a slut using at the time how stupid is this guy i think mean then seriously even it probably would make more sense to block down my last name anyway since i don't have any other names rather than using my internet protocol address since i use multiple computers,1,english_dataset,0,english,v1.0,2025-09-11,427,79
semi protected edit request on lamar odom is a vampire,0,english_dataset,0,english,v1.0,2025-09-11,54,10
tn coffee county district lawyer craignorthcott says in a video he do not treat lgbtq domestic violence cases the same as others likewise accused of anti moslem comments bias via,1,english_dataset,0,english,v1.0,2025-09-11,178,30
कोवेड सेन्टर जकसड मरिज वाले रूम मे रात भर बैठा रहा कोबरा साप लेक़िन कोई कर्मचारी   नही आया    ,1,hindi_dataset,0,hindi,v1.0,2025-09-11,94,18
this is my first tweet i love social media first tweet breakout,0,english_dataset,0,english,v1.0,2025-09-11,63,12
Viv ko ek din MS dikha hai 2nd day bhool jati hai ..hate this ..,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,64,15
not in hey a bitch hater mainly kid bitch ass rock instead some making it better why... well you fucking take that bitch kid in the dark make me a real fucking and,1,english_dataset,0,english,v1.0,2025-09-11,163,33
looks good just a note that i think this combined with this seems like a good where are you forwards for both of us and the wider editing community hope it helps alleviate your concerns as much as mine thanks for discussing the changes talk,0,english_dataset,0,english,v1.0,2025-09-11,240,45
retweet girls would never eat or clean shave,1,english_dataset,0,english,v1.0,2025-09-11,44,8
"Hahaha nikal report , madar cbod apni reports bhi nikal le. Pakistani kide sirf india ka rape issue aur tatti dikhti hai. Iske alawa tum gandui aur kisi layak nahi",0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,163,30
i wish nothing to do with your community or bureaucratic processes good luck with your pathetic spam farm,0,english_dataset,0,english,v1.0,2025-09-11,105,18
all black woman do represent bitch,1,english_dataset,0,english,v1.0,2025-09-11,34,6
chalo terrorism ki wajah se toh phatti hai ap logo ki :D and we are not terrorist and unka ko koi imaan nahi hota what about gujarat kashmir,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,140,28
my dear yehi shayri han bus farq Jo baat kahnhi sakte unko shair main dhal dete Kuch samajh hate h aur kuch,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,107,22
don t play dumb oh wait never mind,0,english_dataset,0,english,v1.0,2025-09-11,34,8
"pestol dekhaaer rape garn bhaneko jasto pic chh yo ta , haitt !",0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,63,13
yep ss is an abbreviation for steamship which the newman is i will move accordingly ala screenshot georgette,0,english_dataset,0,english,v1.0,2025-09-11,108,18
never check calendar now you mongol,1,english_dataset,0,english,v1.0,2025-09-11,35,6
हिजड़े कैंसर होते हैं,0,hindi_dataset,0,hindi,v1.0,2025-09-11,20,4
the fact that it is real does not make it notable enough for an encyclopedia article i ate a sandwich yesterday that is true but that does not warrant an article you were attempting to use wikipedia to promote yourself your articles were deleted as blatant advertisements talk,0,english_dataset,0,english,v1.0,2025-09-11,276,48
sorry hi honored sorry for vandalizing your user page my friend paid me,0,english_dataset,0,english,v1.0,2025-09-11,71,13
i get a deal from dirty muslims who are men,1,english_dataset,0,english,v1.0,2025-09-11,43,10
new i award well done style solid gray background color row align row style size x large padding vertical align middle height the iamthecoinman you are really fucking annoying again and you are good at anti vandalism barn rock star style align middle border top solid gray i award you the iamthecoinman you are really annoying and you definitely are good at anti serious vandalism barn star for your multiple prompt this reverts it to my joke protecting the wiki is not important and not an unimportant task under occupation that is protecting other wikipedia your efforts are much not appreciated i hope someone cuts of your hands,1,english_dataset,0,english,v1.0,2025-09-11,631,108
identify y partial y u turn hybrid interchange copied from what is that kind of interchange is there a name for it technically this is a grade separated high t cgt seagull or sealed trumpet it can also be found at to intersection next to west end of texas end copy hans to my eyes these very interesting interchanges appear to be hybrids of full y s partial y s a little of trumpet interchange and with u turn ramps like the with u described in this article they sort of look like a grade separated version of seagull intersections except that whichever highway you pretend is the bar of the the left entrance ramp merges onto that roadway before the left exit ramp departs i am not sure if they are a common enough type to have their own name other than just describing them as hybrid does anyone else here have an opinion thanks,0,english_dataset,0,english,v1.0,2025-09-11,830,156
watch british tourist slaps immigration officer over fine,0,english_dataset,0,english,v1.0,2025-09-11,57,8
"राहत सामग्री वितरण के अन्तर्गत अब तक  खाद्यान्न किट व  मीटर तिरपाल का वितरण किया जा चुका है राहत आयुक्त श्री संजय गोयल जी 

",0,hindi_dataset,0,hindi,v1.0,2025-09-11,124,24
it s my first article about a novel or a book of any kind for that matter,0,english_dataset,0,english,v1.0,2025-09-11,73,17
so i commend robocop for making this anti capitalist guild none of these capitalists will learn how broken this system is until their guilds are destroyed,0,english_dataset,0,english,v1.0,2025-09-11,154,26
मै अंग्रेज़ों की निन्द करता हूँ,1,hindi_dataset,0,hindi,v1.0,2025-09-11,30,6
मैं सभी हिजड़ों को मारना चाहता हूँ,1,hindi_dataset,0,hindi,v1.0,2025-09-11,33,7
that eight and co pilot were added in the edit in hoodwinked by a vandal below they were vandalism too,0,english_dataset,0,english,v1.0,2025-09-11,102,20
ब्लैक टॉप पर चीन की कब्ज़े की साजिश नाकाम ,0,hindi_dataset,0,hindi,v1.0,2025-09-11,42,9
based at tv commercials from state farm and old navy jokes whose life is clearly,1,english_dataset,0,english,v1.0,2025-09-11,80,15
russians are here just drunks backwards but people thing that will never even belong to europe,1,english_dataset,0,english,v1.0,2025-09-11,94,16
भारत को बाहुबली से फुर्सत मिले तो पाकिस्तान का इलाज मिले पोर्किस्तानी सुअरो को मारो माँ चोद दो सालो की,0,hindi_dataset,0,hindi,v1.0,2025-09-11,102,20
चीन से चल रहे सीमा विवाद के बीच आरबीआई ने बैंक ऑफ चाइना को भारत में ब्रांच खोलने की अनुमति दी।,0,hindi_dataset,0,hindi,v1.0,2025-09-11,94,21
be you grave how can you say this be avenge the raper what a slut caught in the act 1 read your ignorance but for god makes pick up a dictionary,1,english_dataset,0,english,v1.0,2025-09-11,144,31
this is getting out of hand now he have had arguments today already feeling like he merely expressed my opinion just as you think there will exist why not mean i do of me i don't and i don't see why anyone would this is so silly and has starting to exhaust me now,1,english_dataset,0,english,v1.0,2025-09-11,263,54
एक न्यायपूर्ण दुनिया में आप जैसी महिलाएं सभी मरते होंगी,0,hindi_dataset,0,hindi,v1.0,2025-09-11,55,10
defending the articles thanks for the heads up but colorado trying to delete the inside page parts of here while i admit this isn not a gaming site and do have relevance here i might be keeping an eye on the website only to send a backup of the page and then go towards the nearest church and pray that colorado dies in a horrible fire or some kind of cancer train wreck orbital bombardment etc,1,english_dataset,0,english,v1.0,2025-09-11,394,76
until refugees came to the area there were enough houses for everyone,1,english_dataset,0,english,v1.0,2025-09-11,69,12
slim virgin you are a mindless stupid asshole and there are hooked up on a power bump kick you think are also also the sadly mistaken neither slim nor truly a virgin,1,english_dataset,0,english,v1.0,2025-09-11,165,32
आज देश जिन हालातों में से गुजर रहा है तब एक पार्टी दूसरी पार्टी की सरकार गिराने में लगी हुई है। दूसरी पार्टी राज्य दर राज्य अपने विधायक बेच रही है। देश की जनता ऐसी गंदी राजनीति पसंद नहीं करती है। आम आदमी पार्टी देश को आगे बढाने की राजनीति में विश्वास करती है। ,1,hindi_dataset,0,hindi,v1.0,2025-09-11,260,54
" अगस्त के लिए अयोध्या तैयार है
            जय श्री राम
     
",1,hindi_dataset,0,hindi,v1.0,2025-09-11,61,9
bahanchod,1,profanity_list,9,hinglish,v1.0,2025-09-11,9,1
you are a horrible parent call me sexist but my son can do whatever he wants laughing out loud my daughter not so much,1,english_dataset,0,english,v1.0,2025-09-11,118,24
as any bitch who need a crowd whose play is clearly sexual influenced dirty minded most likely women commit suicide face with tears before joy face that grief after joy,1,english_dataset,0,english,v1.0,2025-09-11,168,30
the vi men the li vi ka nate kola prada on la ja sam primitive her body invalid no to i sva prada za to diet sam brazil you nadleznim institucijama a nisan nikola maltretirala piss off cesi di dale see boris za mala prada ali civilizing an osaka niacin de primitivism a la bar am see slobbing pridruzite,1,english_dataset,0,english,v1.0,2025-09-11,303,59
most poor women would actually want to be abused they apparently don't particularly want by a weak male,1,english_dataset,0,english,v1.0,2025-09-11,103,18
apology in response to you comment in the history of talkwilliam of orange argh who had tried to make an impersonation by putting my internet protocol to another s comment i added the tag when i what a slut reversing the alteration you have just reversed what a slut a mistake by me i am sorry i must have become confused and i made the mistake i apologize unreservedly for any distress or annoyance than you might have suffered because of my mistake,0,english_dataset,0,english,v1.0,2025-09-11,450,83
humary han doodh wala literally roz roz uska rape karta hai,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,59,11
also known as wikipedia douchebag you need to credit kama where he is pictured or take the photo of him down stop being such a dickhead you are making it so much worse he is the one seen in the cast photo whether you like it or not deal with it asshole,1,english_dataset,0,english,v1.0,2025-09-11,252,52
bequeath always loathe you bye bye ball,1,english_dataset,0,english,v1.0,2025-09-11,39,7
one explains why clear britons is fed up with multiculturalism for lack of political correctness in europe,1,english_dataset,0,english,v1.0,2025-09-11,106,17
it is too vague i want you to tell me how to do it,0,english_dataset,0,english,v1.0,2025-09-11,50,14
protiv tie tv federal tj homosexual ne mam vista nea you soda metric aida made sta jean druggie place ali data unity am deck the odgajaju i love it bill aka roditeljska prada nea sense cemu korean peninsula stand i make up paradigmatic i pokazivati see ane za raj pa moi loud to jednostavno nice normal no tko got kane the je namely it happens tinjak federal not applicable jean mj rasa ce estate,1,english_dataset,0,english,v1.0,2025-09-11,396,74
follow this god dirty jew,1,english_dataset,0,english,v1.0,2025-09-11,25,5
"मोदी राज आने के बाद अब पता चल रहा है कि कांग्रेस ने इतने साल कितना हिन्दू विरोधी काम किये थे
मोदीयोगी का साथ दें अच्छे दिन हेतु",1,hindi_dataset,0,hindi,v1.0,2025-09-11,127,28
praise you for signing and for additional leadership the 2010 climate summit please also sign every rachel carson declaration on your desk this is her mission where california should lead the nation,1,english_dataset,0,english,v1.0,2025-09-11,198,32
goosbumpsfeeling by philippa meetup,0,english_dataset,0,english,v1.0,2025-09-11,35,4
@chintskap 2/2 jab india haar se pagle ho kr jo andolun kry ga to pata chal jye ga kon log aman pasand hy aur kon terrorism krty hain,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,133,28
Rape karnewale koi aur nahi Roopa k paapi bhai hai....she send them.....Cheap Woman/Aurat,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,89,13
i love those people they are so brave for defending where they are they are always present and can brighten almost any gray day and support them never more believing they understand romantic life is about in private,1,english_dataset,0,english,v1.0,2025-09-11,215,38
Waha to awaz nahi nikalti hai kyuki wo rape hindu bhai ne kiya na wo crimanal nahi hai jao jakar pehle rape karna band karo phr bhonkna,1,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,135,27
with enough thousands a thousands anglia to get you elected you lost and were not cattle but are petulant and entitled stfu,1,english_dataset,0,english,v1.0,2025-09-11,123,22
दुनिया में ऐसा कुछ नहीं है जो मुझे एक अँगरेज़ से कम पसंद हो,1,hindi_dataset,0,hindi,v1.0,2025-09-11,58,14
hiatus eminem is finally done with his hiatus where it says that he released his album since relapse you should write that his hiatus ended in and that he came back,0,english_dataset,0,english,v1.0,2025-09-11,164,31
now can ladies realize you just found the very thing and tweet you posted said very wrong,1,english_dataset,0,english,v1.0,2025-09-11,89,17
i agree as with my other comments silverman in person is different from the whatever see portrayed i have had the luck to actually engage in a conversation with the woman and she is nothing but down to earth and very humble there is a very very very clear line between her on stage charisma and her real life mentality we have to take into account this woman is coming off this where are you because she sees the amazing amount of comedy in a completely woman she has balls and whatever as a public need to be able to discern her comedic partializes and abstain from trying to paste them to her because hse is able to tell us in such a serious manor a woman looking you dead in the face very serious saying i hate black people and my boyfriend s penis is so small i does not even care about getting him mad at me and by the where are you i pooped my pants that is hard to laugh at first because of her delivery but that is part of her character and her appeal genius i reference it to mitch hedberg s somewhat heroined drawl or steven wrights m about to shot myself in the face with a magnum depressive black s crazy fingers adam sanders baby sound s the list goes on,0,english_dataset,0,english,v1.0,2025-09-11,1167,229
then regarding you being not an anal asshole go fuck your mother,1,english_dataset,0,english,v1.0,2025-09-11,64,12
let luke be my douche towards me,1,english_dataset,0,english,v1.0,2025-09-11,32,7
join my chat,0,english_dataset,0,english,v1.0,2025-09-11,12,3
about the fighters in each organization fair point i accept it tv deals i agree with you and that is why it seems to me that just fooling should score a point they had a national television deal for most of their events and an international deal for of them fight matrix by your criteria only ufc would get any points here is the breakdown of the in all divisions per organization heavyweight ufc strike force light heavyweight ufc middleweight ufc strike force nsw welterweight ufc strike force lightweight ufc strike force collator featherweight ufc dream collator bantamweight ufc dream collator shoot americas collator shoot americas flyweight ufc pancake legacy promotions legacy promotions championship fighting alliance out of guys are fighting in ufc strike force bellator ranks second with five guys which is not even ufc s dominance is so great that for the rankings to be of any value to determine notability whatever need to take into account the number of fighters not the percentage of them whatever should also look at the rankings up to the or,0,english_dataset,0,english,v1.0,2025-09-11,1059,179
do not even believe this stupid man ape,1,english_dataset,0,english,v1.0,2025-09-11,39,8
i have look in the article,0,english_dataset,0,english,v1.0,2025-09-11,26,6
यह स्पष्ट है कि पकिस्तानी मूरखता के बिलकुल विपरीत हैं,0,hindi_dataset,0,hindi,v1.0,2025-09-11,53,10
कोरोना के बढ़ते मामले और दूसरी ओर त्यौहार सुरक्षा को लेकर क्या है आपकी सोच ,1,hindi_dataset,0,hindi,v1.0,2025-09-11,75,15
sell drugs and shoot people most black people are too ignorant to be saved at this point it must be hard to try and change stupid motherfuckers must have been a nightmare for mlk,0,english_dataset,0,english,v1.0,2025-09-11,178,34
whatever should do something to get rid of the muslim animals,1,english_dataset,0,english,v1.0,2025-09-11,61,11
like kba very deep respect for actual british nationality it gives them foreigners and many generation,1,english_dataset,0,english,v1.0,2025-09-11,102,16
@Sohail10597Khan @MesutOzil1088  apni marwaane nahi dusro ki maarne waapas aaya hai. Yaad hai na 20 min. Me kaisa 3-0 rape kiya tha manu ka,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,139,24
"Paisay nahi toh elaaj nahi hoga, ye b ek kism ki terrorism hai.",0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,63,13
chicken also known as safe our souls hi hope i spelled it right you wanted deleting the article about the american post hardcore band save our souls well i found something which might help the article to get notable for the enap i found the official festival poster for the sunset strip music festival the band played together with bands like the smashing pumpkins vol beat lost patrol kid audi and slash there they will play together with slayer drummer dave lombardo at the whiskey a go go on the and they will play at the las vegas hilton where the band invited directors and producers of the universal studios by the where are you i found an interview with singer george william on examiner com you can find it on the german article about the band maybe it is notable please answer on my german account,0,english_dataset,0,english,v1.0,2025-09-11,806,147
तुम चूतिये हिन्दुओं को क्या दिक्कत हैं,0,hindi_dataset,0,hindi,v1.0,2025-09-11,38,7
then shut to your fool face to slap my fat ass and call me a dirty jew i am stoked,1,english_dataset,0,english,v1.0,2025-09-11,82,20
मीडिया माई कोई हिंदू की औलाद नहीं है क्या जो तुम लोग हिंदुओं की बुराई करते हो। रहते हो तुम लोग इतने कमजो हो गये जितना कोई भिखारी भी नहीं होता अगर तुम जब हिंदू पाकिस्तान पर होते तो हो रहे अत्याचार को क्यों नहीं बताते मुल्ले मीडिया वाले,0,hindi_dataset,0,hindi,v1.0,2025-09-11,234,49
gay families are just an affront to nature,1,english_dataset,0,english,v1.0,2025-09-11,42,8
watch britons protest against migrants deport all migrants free speech time,1,english_dataset,0,english,v1.0,2025-09-11,75,11
women attending these sports events are wearing a designated uniform of a random slut having a look in clothes she wear i am wondering if we will get a bunch of women complaining a lack of sexualizing them from the start or if they will cash that fine with a photoshoot in a magazine whatever should reconsider the old wisdom of not having looks at sports at some,1,english_dataset,0,english,v1.0,2025-09-11,363,68
i do that think so jackie had style class bearing off that professional architect and author good taste for stiff ass professional speech professional half rate model sorry old she what a slut never ever a supermodel johnmccainday trumpresignnow trumpisatraitor,1,english_dataset,0,english,v1.0,2025-09-11,261,40
जब अँगरेज़ मुझसे बात करते हैं तो मैं उन्हें मारना चाहता हूँ,1,hindi_dataset,0,hindi,v1.0,2025-09-11,58,12
"चीफ जस्टिस की कोशिश लाई रंग  वर्ष बाद परिजनों से मिलेंगी पार्वती जानें क्या है पूरी कहानी
 

",1,hindi_dataset,0,hindi,v1.0,2025-09-11,93,17
हमें हिन्दुओं को पीड़ित नहीं होने देना चाहिए,0,hindi_dataset,0,hindi,v1.0,2025-09-11,43,8
you are free to not respond to them but you do not have a right to delete them that is vandalism,0,english_dataset,0,english,v1.0,2025-09-11,96,21
consensus does not mean that just because you slanted the article negatively back in does not mean it requires consensus to correct pulp problems blp is a core policy and your effort to pair every scandal that greeley what a slut shown to never be involved in not only fails the core policy of pulp but also npov david,0,english_dataset,0,english,v1.0,2025-09-11,318,59
 अब इस खेल में मजा आता है कि हम सनातनी मिलकर बजाते हैं गद्दार कांग्रेस कटुओं और वामपंथियों की बैंड। बजाते रहो,1,hindi_dataset,0,hindi,v1.0,2025-09-11,109,22
